File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF317XWF	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF163ZHO, ENCFF306NVY	2558215	ENCODE Processing Pipeline	945e3785a08b181395baff468a5ba9fe		https://www.encodeproject.org/files/ENCFF317XWF/@@download/ENCFF317XWF.bed.gz	hg19				archived	s3://encode-public/2016/10/07/c58e7814-44fe-4217-98c1-828919c2080c/ENCFF317XWF.bed.gz				
ENCFF869AYK	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF163ZHO, ENCFF274NMJ	1990702	ENCODE Processing Pipeline	a8d6fa410631e7c70747a09efa064201		https://www.encodeproject.org/files/ENCFF869AYK/@@download/ENCFF869AYK.bed.gz	hg19				archived	s3://encode-public/2016/10/07/f1dea45a-1a3c-4324-aa88-36e7147f37ba/ENCFF869AYK.bed.gz				
ENCFF680BZR	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF583GKI, ENCFF992CZQ	4747511	ENCODE Processing Pipeline	4aa8f18c81e4131fb359b9c857c78b19		https://www.encodeproject.org/files/ENCFF680BZR/@@download/ENCFF680BZR.bed.gz	GRCh38				archived	s3://encode-public/2016/10/18/1abff942-4a9d-4a84-ac3d-95fb01cb9b8c/ENCFF680BZR.bed.gz				
ENCFF134EZN	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF679OWI, ENCFF992CZQ	2000525	ENCODE Processing Pipeline	4a4983335bcf888652fba294c13278c1		https://www.encodeproject.org/files/ENCFF134EZN/@@download/ENCFF134EZN.bed.gz	GRCh38				archived	s3://encode-public/2016/10/18/b0aac4f7-d75f-494e-a35a-a0cd823f36e5/ENCFF134EZN.bed.gz				
ENCFF895VHC	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF156AXX, ENCFF967OQF	4728476	ENCODE Processing Pipeline	177b5de8a93d392091aef607f940eced		https://www.encodeproject.org/files/ENCFF895VHC/@@download/ENCFF895VHC.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/013bf629-8d35-4457-8681-ab21c7537c10/ENCFF895VHC.bed.gz				
ENCFF205GHG	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF191RYF, ENCFF967OQF	1767748	ENCODE Processing Pipeline	9ab4dc988201f82f38c0fa9256547331		https://www.encodeproject.org/files/ENCFF205GHG/@@download/ENCFF205GHG.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/d52ecc5d-a74e-45a7-9d3c-92d183675705/ENCFF205GHG.bed.gz				
ENCFF398PRG	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF390DNP, ENCFF691UDN	4712712	ENCODE Processing Pipeline	81f1753ebe1be50d2b1047c3318ff614		https://www.encodeproject.org/files/ENCFF398PRG/@@download/ENCFF398PRG.bed.gz	hg19				archived	s3://encode-public/2017/09/12/c0a1947c-b2a4-4ad7-bc72-cb84655faf37/ENCFF398PRG.bed.gz				
ENCFF841UKC	bed narrowPeak	peaks	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF390DNP, ENCFF717BDD	1761705	ENCODE Processing Pipeline	770d9636126e0e0444c300447c9c626d		https://www.encodeproject.org/files/ENCFF841UKC/@@download/ENCFF841UKC.bed.gz	hg19				archived	s3://encode-public/2017/09/12/c54c902d-cee8-42bd-ae62-f2d8132a5efb/ENCFF841UKC.bed.gz				
ENCFF612FUV	bed narrowPeak	peaks	ENCSR735BIM	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF423VWC, ENCFF967OQF	838922	ENCODE Processing Pipeline	3700877330dbcd432c891f926c15c146		https://www.encodeproject.org/files/ENCFF612FUV/@@download/ENCFF612FUV.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/fb8e89f0-daea-4112-8060-d1e17abae439/ENCFF612FUV.bed.gz				
ENCFF450BGX	bed narrowPeak	peaks	ENCSR735BIM	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF023XQK, ENCFF390DNP	837308	ENCODE Processing Pipeline	9eb6949f7637c504d61de3ed76986ee9		https://www.encodeproject.org/files/ENCFF450BGX/@@download/ENCFF450BGX.bed.gz	hg19				released	s3://encode-public/2018/05/14/584801bb-5f3f-42b9-8148-968f13cc885a/ENCFF450BGX.bed.gz				
ENCFF387SIU	bed narrowPeak	peaks	ENCSR735BIM	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF611MHI	816411	ENCODE Processing Pipeline	5fb84fc8f276aa9e7286ff9753191bb3		https://www.encodeproject.org/files/ENCFF387SIU/@@download/ENCFF387SIU.bed.gz	hg19				archived	s3://encode-public/2016/10/28/0f86ee5d-a542-4b1f-99c9-52ed01887457/ENCFF387SIU.bed.gz				
ENCFF378KGO	bed narrowPeak	peaks	ENCSR735BIM	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF565ZXC, ENCFF992CZQ	820416	ENCODE Processing Pipeline	199556dd0c53d1b69124d3dd58ca1d66		https://www.encodeproject.org/files/ENCFF378KGO/@@download/ENCFF378KGO.bed.gz	GRCh38				archived	s3://encode-public/2016/10/28/a7f4c081-d3c7-4a51-a409-b3b8b2664df9/ENCFF378KGO.bed.gz				
ENCFF285IVA	bed narrowPeak	peaks	ENCSR735BIM	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF423VWC, ENCFF967OQF	840322	ENCODE Processing Pipeline	777be1ede8979e34e42e5c46ae13bba6		https://www.encodeproject.org/files/ENCFF285IVA/@@download/ENCFF285IVA.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/55917635-384d-4c9e-aef4-9d3fac85ce09/ENCFF285IVA.bed.gz				
ENCFF061JQU	bed narrowPeak	peaks	ENCSR735BIM	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF023XQK, ENCFF390DNP	837356	ENCODE Processing Pipeline	814f41f747c47aa0950d6cd2fb76cc4b		https://www.encodeproject.org/files/ENCFF061JQU/@@download/ENCFF061JQU.bed.gz	hg19				archived	s3://encode-public/2017/09/19/785a64f7-b3aa-4a72-b9cb-bc2388b23ed1/ENCFF061JQU.bed.gz				
ENCFF860NPB	bed narrowPeak	peaks	ENCSR674JIL	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF356UEK, ENCFF967OQF	680792	ENCODE Processing Pipeline	2f58c16f7baff1f8bc78314acf6fba6e		https://www.encodeproject.org/files/ENCFF860NPB/@@download/ENCFF860NPB.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/d25eb508-2709-46a6-a9a4-9b5ac1848bc3/ENCFF860NPB.bed.gz				
ENCFF815GDP	bed narrowPeak	peaks	ENCSR674JIL	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF418HYD	679369	ENCODE Processing Pipeline	4a639336f06d5d09202904abad0f7135		https://www.encodeproject.org/files/ENCFF815GDP/@@download/ENCFF815GDP.bed.gz	hg19				released	s3://encode-public/2018/05/14/d616f5a0-2b1c-4d3e-8639-bfd2c2ba1309/ENCFF815GDP.bed.gz				
ENCFF247IVB	bed narrowPeak	peaks	ENCSR674JIL	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF048LIF, ENCFF163ZHO	674301	ENCODE Processing Pipeline	aca4d34e2cec154bddd415f2623581d1		https://www.encodeproject.org/files/ENCFF247IVB/@@download/ENCFF247IVB.bed.gz	hg19				archived	s3://encode-public/2016/11/18/b58c59fa-1660-4a49-8c56-024f1f8fb059/ENCFF247IVB.bed.gz				
ENCFF007TSW	bed narrowPeak	peaks	ENCSR674JIL	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF275UCH, ENCFF992CZQ	678002	ENCODE Processing Pipeline	615788eeebb927aad6172c5a533d44ab		https://www.encodeproject.org/files/ENCFF007TSW/@@download/ENCFF007TSW.bed.gz	GRCh38				archived	s3://encode-public/2016/11/18/c335bee7-28b1-4a3b-8219-bd80b1638a12/ENCFF007TSW.bed.gz				
ENCFF335JED	bed narrowPeak	peaks	ENCSR674JIL	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF356UEK, ENCFF967OQF	682517	ENCODE Processing Pipeline	d7af6f1a48f1e22beef1e152e1300386		https://www.encodeproject.org/files/ENCFF335JED/@@download/ENCFF335JED.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/d0f24ba5-6b60-4f0e-9e79-eb45d1a2bab6/ENCFF335JED.bed.gz				
ENCFF198RKA	bed narrowPeak	peaks	ENCSR674JIL	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF418HYD	679458	ENCODE Processing Pipeline	0361fb7569a523f93b22d522da29599b		https://www.encodeproject.org/files/ENCFF198RKA/@@download/ENCFF198RKA.bed.gz	hg19				archived	s3://encode-public/2017/09/19/a050d613-09cf-407c-ab17-80f47c136b9d/ENCFF198RKA.bed.gz				
ENCFF843EEX	bed narrowPeak	peaks	ENCSR562ACY	DNase-seq	NTR:0000521	fibroblast of skin of left biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF496QFG, ENCFF967OQF	1240094	ENCODE Processing Pipeline	1b7aca49da331f64122f9d8914ff581f		https://www.encodeproject.org/files/ENCFF843EEX/@@download/ENCFF843EEX.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/3a803dd2-8aea-489c-a702-d14d86fff8fa/ENCFF843EEX.bed.gz				
ENCFF336MQK	bed narrowPeak	peaks	ENCSR562ACY	DNase-seq	NTR:0000521	fibroblast of skin of left biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF621AGS	1236899	ENCODE Processing Pipeline	a29568d5da5c2a20bbcb60bf137a2d39		https://www.encodeproject.org/files/ENCFF336MQK/@@download/ENCFF336MQK.bed.gz	hg19				released	s3://encode-public/2018/05/14/48ed7562-1b6c-4394-8b22-40c49e0cc6ef/ENCFF336MQK.bed.gz				
ENCFF968IOH	bed narrowPeak	peaks	ENCSR562ACY	DNase-seq	NTR:0000521	fibroblast of skin of left biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF653DWU, ENCFF992CZQ	1196970	ENCODE Processing Pipeline	5461d2753602fcf7731e9cf349a5a070		https://www.encodeproject.org/files/ENCFF968IOH/@@download/ENCFF968IOH.bed.gz	GRCh38				archived	s3://encode-public/2016/11/04/cdac524a-467c-42d7-a2bd-7f678e6c57b0/ENCFF968IOH.bed.gz				
ENCFF159MJS	bed narrowPeak	peaks	ENCSR562ACY	DNase-seq	NTR:0000521	fibroblast of skin of left biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF506VLE	1191792	ENCODE Processing Pipeline	ac62107fd1584dde848e007c9eab9166		https://www.encodeproject.org/files/ENCFF159MJS/@@download/ENCFF159MJS.bed.gz	hg19				archived	s3://encode-public/2016/11/04/0cdb224e-e082-4843-a777-1f990246e5ee/ENCFF159MJS.bed.gz				
ENCFF958ENE	bed narrowPeak	peaks	ENCSR562ACY	DNase-seq	NTR:0000521	fibroblast of skin of left biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF496QFG, ENCFF967OQF	1241661	ENCODE Processing Pipeline	e494cb304417717b0f936a45c06e0124		https://www.encodeproject.org/files/ENCFF958ENE/@@download/ENCFF958ENE.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/5c62bdc3-0e55-4752-a03f-90507e81d50e/ENCFF958ENE.bed.gz				
ENCFF733SKD	bed narrowPeak	peaks	ENCSR562ACY	DNase-seq	NTR:0000521	fibroblast of skin of left biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF621AGS	1237629	ENCODE Processing Pipeline	6be93d291a044f778a942e6706754c60		https://www.encodeproject.org/files/ENCFF733SKD/@@download/ENCFF733SKD.bed.gz	hg19				archived	s3://encode-public/2017/09/19/3e066be9-a504-4c3f-8bd2-d640c73566e8/ENCFF733SKD.bed.gz				
ENCFF001SOV	bed narrowPeak	peaks	ENCSR000EJU	DNase-seq	CL:0000182	hepatocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												1570056	Gregory Crawford, Duke	b4cb800422ae3ffc12365f4f7690d084		https://www.encodeproject.org/files/ENCFF001SOV/@@download/ENCFF001SOV.bed.gz	hg19				archived	s3://encode-public/2012/09/01/661d23dd-2b7b-4764-b942-38554b3ae835/ENCFF001SOV.narrowPeak.gz				
ENCFF001UVT	bed narrowPeak	peaks	ENCSR000EJU	DNase-seq	CL:0000182	hepatocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												2874770	Gregory Crawford, Duke	fed56f5ffd9a7ec6fc94d6141d68b27b		https://www.encodeproject.org/files/ENCFF001UVT/@@download/ENCFF001UVT.bed.gz	hg19				archived	s3://encode-public/2011/01/11/adab495f-2e8f-4173-be79-e41c78836d8e/ENCFF001UVT.narrowPeak.gz				
ENCFF296IJA	bed narrowPeak	peaks	ENCSR000EJU	DNase-seq	CL:0000182	hepatocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF930UJQ, ENCFF967OQF	374650	ENCODE Processing Pipeline	a9d2533c3d02520cdc726325846e55cd		https://www.encodeproject.org/files/ENCFF296IJA/@@download/ENCFF296IJA.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/4958d0ea-5b79-48a2-a788-90c185ceccb8/ENCFF296IJA.bed.gz				
ENCFF813GDL	bed narrowPeak	peaks	ENCSR000EJU	DNase-seq	CL:0000182	hepatocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF390DNP, ENCFF907RMB	1040754	ENCODE Processing Pipeline	73495141ee7d201380e33a4015e61458		https://www.encodeproject.org/files/ENCFF813GDL/@@download/ENCFF813GDL.bed.gz	hg19				released	s3://encode-public/2018/05/14/39f2c0f0-0615-4a14-8f3a-633776887e9b/ENCFF813GDL.bed.gz				
ENCFF953XAB	bed narrowPeak	peaks	ENCSR000EJU	DNase-seq	CL:0000182	hepatocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF930UJQ, ENCFF967OQF	376169	ENCODE Processing Pipeline	44743d863e2b79c1467be827db8b8503		https://www.encodeproject.org/files/ENCFF953XAB/@@download/ENCFF953XAB.bed.gz	GRCh38				archived	s3://encode-public/2017/10/03/a5f260ce-6053-46ef-af0a-ebba3f25aac6/ENCFF953XAB.bed.gz				
ENCFF295BEY	bed narrowPeak	peaks	ENCSR000EJU	DNase-seq	CL:0000182	hepatocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF390DNP, ENCFF907RMB	1040419	ENCODE Processing Pipeline	38053bd4c8a89d70fceb8c16b5718686		https://www.encodeproject.org/files/ENCFF295BEY/@@download/ENCFF295BEY.bed.gz	hg19				archived	s3://encode-public/2017/10/03/7dec9c88-84f7-4922-bb86-3921fc77b074/ENCFF295BEY.bed.gz				
ENCFF001SQT	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1, 2							ENCFF001DBI, ENCFF001DBL	1996895	John Stamatoyannopoulos, UW	0091a96444ddce2dfceeff2326340ff8		https://www.encodeproject.org/files/ENCFF001SQT/@@download/ENCFF001SQT.bed.gz	hg19				archived	s3://encode-public/2012/09/01/bb39d5a0-c0cb-4235-a69c-d45ac8cc86f7/ENCFF001SQT.narrowPeak.gz				
ENCFF001VZS	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF001BDE	3487492	John Stamatoyannopoulos, UW	f68d1b8295471bf1bbe2d3fe6c469826		https://www.encodeproject.org/files/ENCFF001VZS/@@download/ENCFF001VZS.bed.gz	hg19				archived	s3://encode-public/2012/07/12/656dd589-5af8-4bd4-92b8-ba867dffe6f9/ENCFF001VZS.narrowPeak.gz				
ENCFF001WIG	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001DBL	2114137	John Stamatoyannopoulos, UW	3d148cfadc452c9943f33ba4d637b3e8		https://www.encodeproject.org/files/ENCFF001WIG/@@download/ENCFF001WIG.bed.gz	hg19				archived	s3://encode-public/2011/01/11/ad624958-2fae-4953-91a1-c10a5fc1cee8/ENCFF001WIG.narrowPeak.gz				
ENCFF001WIF	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF001DBI	2403755	John Stamatoyannopoulos, UW	41b89e34c01c4a73e90b73634dfb8e02		https://www.encodeproject.org/files/ENCFF001WIF/@@download/ENCFF001WIF.bed.gz	hg19				archived	s3://encode-public/2011/01/11/4af2f432-b6f9-4d39-bbf6-7df68c7c4c47/ENCFF001WIF.narrowPeak.gz				
ENCFF876SGV	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF179EGA, ENCFF967OQF	3745517	ENCODE Processing Pipeline	0101c278e042a2547153464a592d2435		https://www.encodeproject.org/files/ENCFF876SGV/@@download/ENCFF876SGV.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/d89bdf30-b00d-40ca-a8dc-158b0e7b598a/ENCFF876SGV.bed.gz				
ENCFF897RZM	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF582ELI, ENCFF967OQF	1169631	ENCODE Processing Pipeline	1f2d37c3adac1a43d4264336f848200b		https://www.encodeproject.org/files/ENCFF897RZM/@@download/ENCFF897RZM.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/e7c22075-81e3-4ee9-86ce-a559e7e16d7c/ENCFF897RZM.bed.gz				
ENCFF719FXT	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF074SIO, ENCFF390DNP	3737256	ENCODE Processing Pipeline	d25398a959c059b3a0da50a145e5b635		https://www.encodeproject.org/files/ENCFF719FXT/@@download/ENCFF719FXT.bed.gz	hg19				released	s3://encode-public/2018/05/14/1fc73f50-2f0c-42fb-b0bb-f0df479b4360/ENCFF719FXT.bed.gz				
ENCFF512IPA	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF095HSL, ENCFF390DNP	1168119	ENCODE Processing Pipeline	e5811090cb6378d4866a817279973817		https://www.encodeproject.org/files/ENCFF512IPA/@@download/ENCFF512IPA.bed.gz	hg19				released	s3://encode-public/2018/05/14/93c79f6d-2ac2-4922-9441-1f0e2d96a12d/ENCFF512IPA.bed.gz				
ENCFF523YCQ	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF446YKA, ENCFF992CZQ	3612643	ENCODE Processing Pipeline	6d442bc83cee50a9531a52e6e74572d8		https://www.encodeproject.org/files/ENCFF523YCQ/@@download/ENCFF523YCQ.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/91698cd3-a8de-44eb-95c8-f44a45147386/ENCFF523YCQ.bed.gz				
ENCFF471LRB	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF922MUY, ENCFF992CZQ	1127407	ENCODE Processing Pipeline	8541890910ee76e2498b5c92d90f46f8		https://www.encodeproject.org/files/ENCFF471LRB/@@download/ENCFF471LRB.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/18ea8e5e-6ece-42c2-a80a-6f2cc03af8c3/ENCFF471LRB.bed.gz				
ENCFF455ZFS	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF163ZHO, ENCFF443AYG	3600017	ENCODE Processing Pipeline	71e41a94aecb10bfec57464e8b0671d1		https://www.encodeproject.org/files/ENCFF455ZFS/@@download/ENCFF455ZFS.bed.gz	hg19				archived	s3://encode-public/2016/10/24/a9396eab-ffce-41ae-8f52-f6c4e7f2693c/ENCFF455ZFS.bed.gz				
ENCFF175GCC	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF163ZHO, ENCFF221SHW	1057860	ENCODE Processing Pipeline	29888843cf7798b414bff6e9641cdae2		https://www.encodeproject.org/files/ENCFF175GCC/@@download/ENCFF175GCC.bed.gz	hg19				archived	s3://encode-public/2016/10/24/e422905b-6bf1-4713-a7a3-ebda5f992336/ENCFF175GCC.bed.gz				
ENCFF520YBR	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF179EGA, ENCFF967OQF	3750622	ENCODE Processing Pipeline	f5f9d286e1229de00a2d49e4d8db5afd		https://www.encodeproject.org/files/ENCFF520YBR/@@download/ENCFF520YBR.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/c899320d-2dbe-46ec-9faa-25c36095825b/ENCFF520YBR.bed.gz				
ENCFF762WJJ	bed narrowPeak	peaks	ENCSR000ENL	DNase-seq	CL:0000706	choroid plexus epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF582ELI, ENCFF967OQF	1170768	ENCODE Processing Pipeline	e774c8a8b962bf32caf50971ee9c869e		https://www.encodeproject.org/files/ENCFF762WJJ/@@download/ENCFF762WJJ.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/8f3cf868-7bdb-4c9f-83cc-b5e80dee6907/ENCFF762WJJ.bed.gz				
