File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF377NNN	bigWig	read-depth normalized signal	ENCSR000EIX	DNase-seq	NTR:0000485	AG20443	cell line	Homo sapiens											DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF116ODN	786327444	ENCODE Processing Pipeline	10d4aed1a7cf2d51663baf0ce540a55a		https://www.encodeproject.org/files/ENCFF377NNN/@@download/ENCFF377NNN.bigWig	hg19				released	s3://encode-public/2017/09/27/8b77d219-4407-4638-a6d5-dfc9c89cba46/ENCFF377NNN.bigWig	mixed read lengths, low spot score	NTR biosample		
ENCFF910FZX	bigWig	read-depth normalized signal	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF167VUF	663615015	ENCODE Processing Pipeline	fad205c29cd3e61f5a257ea8ca4ef1a0		https://www.encodeproject.org/files/ENCFF910FZX/@@download/ENCFF910FZX.bigWig	GRCh38				released	s3://encode-public/2017/09/18/a140de81-9b1a-4912-8fb7-8b5ceb665d0f/ENCFF910FZX.bigWig	low spot score			
ENCFF721GJG	bigWig	read-depth normalized signal	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF453VLJ	670933596	ENCODE Processing Pipeline	452ab0d16342cdccece65c2c02afec8e		https://www.encodeproject.org/files/ENCFF721GJG/@@download/ENCFF721GJG.bigWig	hg19				released	s3://encode-public/2017/09/19/bc3e3d45-89ad-4b55-a3d1-a85b6051ca40/ENCFF721GJG.bigWig	low spot score			
ENCFF000STU	bigWig	base overlap signal	ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA		see document	see document		False	2012-03-28	ENCODE												1417301255	Gregory Crawford, Duke	f6609902279d5997f5b8e114eec32aca		https://www.encodeproject.org/files/ENCFF000STU/@@download/ENCFF000STU.bigWig	hg19				archived	s3://encode-public/2011/01/11/374bb746-90ca-413c-b0b5-9b7aec83e6ba/ENCFF000STU.bigWig	mixed read lengths, low spot score	missing derived_from		
ENCFF000STX	bigWig	signal	ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA		see document	see document		False	2012-03-28	ENCODE												3615371758	Gregory Crawford, Duke	246c7084d12a495e4b0399b1425be28f		https://www.encodeproject.org/files/ENCFF000STX/@@download/ENCFF000STX.bigWig	hg19				archived	s3://encode-public/2011/01/11/b0d4f757-050e-4dfa-a14b-c53a24e9a165/ENCFF000STX.bigWig	mixed read lengths, low spot score	missing derived_from		
ENCFF015IAT	bigWig	read-depth normalized signal	ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF053AZF	736367263	ENCODE Processing Pipeline	8d6c0179d614dc25e40b132bcecf85bc		https://www.encodeproject.org/files/ENCFF015IAT/@@download/ENCFF015IAT.bigWig	GRCh38				released	s3://encode-public/2017/10/03/99ad64d4-4e8e-4e99-8a65-e37f849f457b/ENCFF015IAT.bigWig	mixed read lengths, low spot score			
ENCFF157EJA	bigWig	read-depth normalized signal	ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF535HFC	735243778	ENCODE Processing Pipeline	abf8b191ee2594091d37500acfb45463		https://www.encodeproject.org/files/ENCFF157EJA/@@download/ENCFF157EJA.bigWig	hg19				released	s3://encode-public/2017/10/04/075ba5cf-7796-4031-af50-cf0fa8144a0a/ENCFF157EJA.bigWig	mixed read lengths, low spot score			
ENCFF854MAD	bigWig	read-depth normalized signal	ENCSR064GBK	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF231TEJ	569848615	ENCODE Processing Pipeline	cbd51ac12cd276d5227f075acf993e8c		https://www.encodeproject.org/files/ENCFF854MAD/@@download/ENCFF854MAD.bigWig	GRCh38				released	s3://encode-public/2017/09/18/019bce61-6335-4d3f-8bc0-fdf267334e79/ENCFF854MAD.bigWig	low read depth			
ENCFF222VKI	bigWig	read-depth normalized signal	ENCSR064GBK	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF376OPD	567457609	ENCODE Processing Pipeline	0d0a4bfdbc2b80541a2865fb8d3d5310		https://www.encodeproject.org/files/ENCFF222VKI/@@download/ENCFF222VKI.bigWig	hg19				released	s3://encode-public/2017/09/19/102ff122-2306-495e-9d8d-d66e8da41e3a/ENCFF222VKI.bigWig	low read depth			
ENCFF001ECK	bigWig	raw signal	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF001ECE	184344393	John Stamatoyannopoulos, UW	b8d350bbb46457974ad8489a376f43e0		https://www.encodeproject.org/files/ENCFF001ECK/@@download/ENCFF001ECK.bigWig	hg19				archived	s3://encode-public/2011/01/11/49b29130-d4e7-4f8e-b81e-37d048ae6639/ENCFF001ECK.bigWig	low spot score, low read depth			
ENCFF001ECN	bigWig	raw signal	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF001ECI	228474466	John Stamatoyannopoulos, UW	6e6e74a68e134bc664e4b1d6d4eceb09		https://www.encodeproject.org/files/ENCFF001ECN/@@download/ENCFF001ECN.bigWig	hg19				archived	s3://encode-public/2011/01/11/5da0a2af-54b2-41d3-8b82-fa6104c73973/ENCFF001ECN.bigWig	low spot score, low read depth			
ENCFF767YBP	bigWig	read-depth normalized signal	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF004ZWR	573409410	ENCODE Processing Pipeline	e3eda183e5393b0e5d5998e7b05844c5		https://www.encodeproject.org/files/ENCFF767YBP/@@download/ENCFF767YBP.bigWig	GRCh38				released	s3://encode-public/2017/08/24/f76a43cd-c880-4f45-b09f-c17a9be94fc8/ENCFF767YBP.bigWig	low spot score, low read depth			
ENCFF741GTR	bigWig	read-depth normalized signal	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF111DMK	603592522	ENCODE Processing Pipeline	962e6b5364c259601acab2d1b11c139e		https://www.encodeproject.org/files/ENCFF741GTR/@@download/ENCFF741GTR.bigWig	GRCh38				released	s3://encode-public/2017/08/24/157bc0ed-2a1c-43c8-9299-2e8d3029a309/ENCFF741GTR.bigWig	low spot score, low read depth			
ENCFF357KKB	bigWig	read-depth normalized signal	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF691SIL	569832081	ENCODE Processing Pipeline	74c031d8a8fda4aedaf28873bc8aefd5		https://www.encodeproject.org/files/ENCFF357KKB/@@download/ENCFF357KKB.bigWig	hg19				released	s3://encode-public/2017/09/05/57a7ec5c-5b67-4fd3-a1a1-b2f25bea8639/ENCFF357KKB.bigWig	low spot score, low read depth			
ENCFF582ZRH	bigWig	read-depth normalized signal	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF564HCA	597580892	ENCODE Processing Pipeline	f3d4ab602ed488b1a1547e688a91b92d		https://www.encodeproject.org/files/ENCFF582ZRH/@@download/ENCFF582ZRH.bigWig	hg19				released	s3://encode-public/2017/09/05/cce278df-c561-4014-a3d2-405cda734cba/ENCFF582ZRH.bigWig	low spot score, low read depth			
ENCFF028YSP	bigWig	read-depth normalized signal	ENCSR600RAA	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF280YWT	606777962	ENCODE Processing Pipeline	aa4c866876136869297c21b04768f559		https://www.encodeproject.org/files/ENCFF028YSP/@@download/ENCFF028YSP.bigWig	GRCh38				released	s3://encode-public/2017/09/18/10582d91-e704-4da0-8006-5eb9f2351061/ENCFF028YSP.bigWig	low read depth			
ENCFF698GUK	bigWig	read-depth normalized signal	ENCSR600RAA	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF948HKP	604952990	ENCODE Processing Pipeline	ce51185934df14301b4d4413ea141ffc		https://www.encodeproject.org/files/ENCFF698GUK/@@download/ENCFF698GUK.bigWig	hg19				released	s3://encode-public/2017/09/19/6e0e9a00-135f-4625-bd4a-ebb0da277772/ENCFF698GUK.bigWig	low read depth			
ENCFF345RRY	bigWig	signal of unique reads	ENCSR768OLL	DNase-seq	UBERON:0004539	right kidney	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF781HBA	323683993	John Stamatoyannopoulos, UW	25205c4e80b3f34c7a1ae2d018b34e2c		https://www.encodeproject.org/files/ENCFF345RRY/@@download/ENCFF345RRY.bigWig	hg19				archived	s3://encode-public/2015/11/13/2ef7b561-60b2-48cd-aae0-9387d2a37812/ENCFF345RRY.bigWig		sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF268XHZ	bigWig	read-depth normalized signal	ENCSR768OLL	DNase-seq	UBERON:0004539	right kidney	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF009DSK	724182947	ENCODE Processing Pipeline	124807f0e3ab7396ffe3fae9eb82ae74		https://www.encodeproject.org/files/ENCFF268XHZ/@@download/ENCFF268XHZ.bigWig	GRCh38				released	s3://encode-public/2017/08/24/dfd39e7e-2303-40e1-ba60-b7829ee38c8a/ENCFF268XHZ.bigWig		sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF630ITO	bigWig	read-depth normalized signal	ENCSR768OLL	DNase-seq	UBERON:0004539	right kidney	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF664CXL	722240354	ENCODE Processing Pipeline	8e558a983713d659147974f39ee3b6c5		https://www.encodeproject.org/files/ENCFF630ITO/@@download/ENCFF630ITO.bigWig	hg19				released	s3://encode-public/2017/09/07/db471b3d-cd19-4f96-a3bc-56f0045af425/ENCFF630ITO.bigWig		sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF736QYT	bigWig	read-depth normalized signal	ENCSR440FZS	DNase-seq	UBERON:0001774	muscle of trunk	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF352VHM	793494777	ENCODE Processing Pipeline	4996869a5970575e6562a3a8065b0b48		https://www.encodeproject.org/files/ENCFF736QYT/@@download/ENCFF736QYT.bigWig	GRCh38				released	s3://encode-public/2017/09/18/d6516ef7-c812-459f-b976-124d18458395/ENCFF736QYT.bigWig				
ENCFF851IPZ	bigWig	read-depth normalized signal	ENCSR440FZS	DNase-seq	UBERON:0001774	muscle of trunk	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF863QYT	793265247	ENCODE Processing Pipeline	7200d9b662c24c0a8906fc0708a23ead		https://www.encodeproject.org/files/ENCFF851IPZ/@@download/ENCFF851IPZ.bigWig	hg19				released	s3://encode-public/2017/09/20/6c5b97d0-7d1d-4b41-9ff6-a87e78e7cf49/ENCFF851IPZ.bigWig				
ENCFF897JFY	bigWig	read-depth normalized signal	ENCSR452EGE	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF441LQP	610896217	ENCODE Processing Pipeline	340649f8947af5960b3018fe1e856176		https://www.encodeproject.org/files/ENCFF897JFY/@@download/ENCFF897JFY.bigWig	GRCh38				released	s3://encode-public/2017/09/18/a74279f3-3869-4b5b-9bee-c3a6b6e4230f/ENCFF897JFY.bigWig	low read depth			
ENCFF083JGV	bigWig	read-depth normalized signal	ENCSR452EGE	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF269RUB	606163339	ENCODE Processing Pipeline	e8fbe3e4e961a9fb1e22fa500213659d		https://www.encodeproject.org/files/ENCFF083JGV/@@download/ENCFF083JGV.bigWig	hg19				released	s3://encode-public/2017/09/19/fad83c88-6113-4c64-9901-b51696550ae3/ENCFF083JGV.bigWig	low read depth			
ENCFF484MWV	bigWig	read-depth normalized signal	ENCSR762FCX	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF452SDF	549419268	ENCODE Processing Pipeline	9d580fa74e53690db54d34127d3f03f1		https://www.encodeproject.org/files/ENCFF484MWV/@@download/ENCFF484MWV.bigWig	GRCh38				released	s3://encode-public/2017/09/18/6e664970-185d-4d1d-ae71-41a819ef7393/ENCFF484MWV.bigWig	low read depth			
ENCFF973BVL	bigWig	read-depth normalized signal	ENCSR762FCX	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF061BJE	548546615	ENCODE Processing Pipeline	4d3eb19c0f6f8b04cf9b285b60f82f56		https://www.encodeproject.org/files/ENCFF973BVL/@@download/ENCFF973BVL.bigWig	hg19				released	s3://encode-public/2017/09/19/35874e36-c6a3-4f1f-89ea-c34ac3e77791/ENCFF973BVL.bigWig	low read depth			
ENCFF443KCU	bigWig	read-depth normalized signal	ENCSR857AEB	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF383HBG	812944655	ENCODE Processing Pipeline	1da7a1240adca8897e020aff086f1154		https://www.encodeproject.org/files/ENCFF443KCU/@@download/ENCFF443KCU.bigWig	GRCh38				released	s3://encode-public/2017/09/18/6e694da8-8caf-436d-93d8-61596dd8c657/ENCFF443KCU.bigWig				
ENCFF555WOU	bigWig	read-depth normalized signal	ENCSR857AEB	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF583XPL	808840463	ENCODE Processing Pipeline	3f1f629afec813b3fdd2c877c1204485		https://www.encodeproject.org/files/ENCFF555WOU/@@download/ENCFF555WOU.bigWig	hg19				released	s3://encode-public/2017/09/20/d135b58d-759e-4703-b739-54e326935ba1/ENCFF555WOU.bigWig				
ENCFF326FWY	bigWig	read-depth normalized signal	ENCSR911LTI	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF626HEO	753185149	ENCODE Processing Pipeline	12acfa042df7493b37e60d729e134a1d		https://www.encodeproject.org/files/ENCFF326FWY/@@download/ENCFF326FWY.bigWig	GRCh38				released	s3://encode-public/2017/09/18/477ee561-4ab6-48e7-a385-0c15e3231a19/ENCFF326FWY.bigWig				
ENCFF164XPV	bigWig	read-depth normalized signal	ENCSR911LTI	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF544SGF	750319190	ENCODE Processing Pipeline	9ea7f03a0a2e9f88d3ceaeec7a146c2b		https://www.encodeproject.org/files/ENCFF164XPV/@@download/ENCFF164XPV.bigWig	hg19				released	s3://encode-public/2017/09/20/a73cea01-e769-463b-95be-286ee4e1bab6/ENCFF164XPV.bigWig				
ENCFF000SHW	bigWig	base overlap signal	ENCSR000EIT	DNase-seq	NTR:0000475	GM03348	cell line	Homo sapiens	doxycycline	3 μg/mL	10 day	transduction	insertion	/targets/MYOD1-human/					DNA		see document	see document		False	2012-08-28	ENCODE												1613981675	Gregory Crawford, Duke	d2d7804a8bde5b1294a1f67321296b98		https://www.encodeproject.org/files/ENCFF000SHW/@@download/ENCFF000SHW.bigWig	hg19				archived	s3://encode-public/2011/01/11/7ab77488-b5db-47fa-a7ba-eca2326af5b4/ENCFF000SHW.bigWig	missing biosample characterization, missing genetic modification characterization	missing derived_from, NTR biosample		
ENCFF000SIA	bigWig	signal	ENCSR000EIT	DNase-seq	NTR:0000475	GM03348	cell line	Homo sapiens	doxycycline	3 μg/mL	10 day	transduction	insertion	/targets/MYOD1-human/					DNA		see document	see document		False	2012-08-28	ENCODE												3344671279	Gregory Crawford, Duke	fe66a4bbbc8821ef820ad6e84ca93662		https://www.encodeproject.org/files/ENCFF000SIA/@@download/ENCFF000SIA.bigWig	hg19				archived	s3://encode-public/2011/01/11/fa34000d-24be-4b22-8831-6de330d0f7f8/ENCFF000SIA.bigWig	missing biosample characterization, missing genetic modification characterization	missing derived_from, NTR biosample		
ENCFF996AEF	bigWig	read-depth normalized signal	ENCSR000EIT	DNase-seq	NTR:0000475	GM03348	cell line	Homo sapiens	doxycycline	3 μg/mL	10 day	transduction	insertion	/targets/MYOD1-human/					DNA		see document	see document		False	2012-08-28	ENCODE				1							ENCFF097CSM	767549233	ENCODE Processing Pipeline	f117bf2e8de9d133b13e22851b2469b8		https://www.encodeproject.org/files/ENCFF996AEF/@@download/ENCFF996AEF.bigWig	GRCh38				released	s3://encode-public/2017/10/03/6c2009d8-261f-4217-8a64-df648e725f59/ENCFF996AEF.bigWig	missing biosample characterization, missing genetic modification characterization	NTR biosample		
ENCFF882AZH	bigWig	read-depth normalized signal	ENCSR000EIT	DNase-seq	NTR:0000475	GM03348	cell line	Homo sapiens	doxycycline	3 μg/mL	10 day	transduction	insertion	/targets/MYOD1-human/					DNA		see document	see document		False	2012-08-28	ENCODE				1							ENCFF255DTR	767996607	ENCODE Processing Pipeline	b3f343d198b65decdf86ff832ef8b6af		https://www.encodeproject.org/files/ENCFF882AZH/@@download/ENCFF882AZH.bigWig	hg19				released	s3://encode-public/2017/10/04/b87b0696-da5b-474a-9441-813265dd43e8/ENCFF882AZH.bigWig	missing biosample characterization, missing genetic modification characterization	NTR biosample		
ENCFF034GYI	bigWig	read-depth normalized signal	ENCSR295ELC	DNase-seq	UBERON:0002324	muscle of back	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF060HCX	584225388	ENCODE Processing Pipeline	f4bbc0547fe7cf9b33b9cc1e2fdf9d86		https://www.encodeproject.org/files/ENCFF034GYI/@@download/ENCFF034GYI.bigWig	GRCh38				released	s3://encode-public/2017/09/18/5faeaa05-5701-494e-90f3-34812b781e79/ENCFF034GYI.bigWig	low spot score, low read depth			
ENCFF919LYG	bigWig	read-depth normalized signal	ENCSR295ELC	DNase-seq	UBERON:0002324	muscle of back	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF730UQK	579093144	ENCODE Processing Pipeline	9bb1faf5dab44db692bd96b876399a41		https://www.encodeproject.org/files/ENCFF919LYG/@@download/ENCFF919LYG.bigWig	hg19				released	s3://encode-public/2017/09/19/2726b163-51c8-4707-bab5-2de890d9f27b/ENCFF919LYG.bigWig	low spot score, low read depth			
ENCFF549BSX	bigWig	read-depth normalized signal	ENCSR456KDF	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF399YBZ	543706708	ENCODE Processing Pipeline	f046ab44933f7b5d277544d641036696		https://www.encodeproject.org/files/ENCFF549BSX/@@download/ENCFF549BSX.bigWig	GRCh38				released	s3://encode-public/2017/09/18/8cccfdfa-03a3-4e62-af36-0f30115c45ea/ENCFF549BSX.bigWig	low read depth			
ENCFF541KXK	bigWig	read-depth normalized signal	ENCSR456KDF	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF746QTI	544335151	ENCODE Processing Pipeline	8f1248dfa1bfedb942db27b6f5dc502f		https://www.encodeproject.org/files/ENCFF541KXK/@@download/ENCFF541KXK.bigWig	hg19				released	s3://encode-public/2017/09/19/d9a303c6-19bb-4473-9640-706cc1566858/ENCFF541KXK.bigWig	low read depth			
ENCFF438TWL	bigWig	read-depth normalized signal	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF099VGK	571871137	ENCODE Processing Pipeline	fe8de3a23b3b32ab81a93eed014b1d70		https://www.encodeproject.org/files/ENCFF438TWL/@@download/ENCFF438TWL.bigWig	GRCh38				archived	s3://encode-public/2017/09/18/7e35b28e-0b58-4587-82cc-ca5f34fdad4f/ENCFF438TWL.bigWig		mismatched status, NTR biosample, sequencing runs labeled as technical replicates		
ENCFF679JIB	bigWig	read-depth normalized signal	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF662TYF	570326849	ENCODE Processing Pipeline	f2a3652d70f5c9b3b7080521ec9871a3		https://www.encodeproject.org/files/ENCFF679JIB/@@download/ENCFF679JIB.bigWig	hg19				archived	s3://encode-public/2017/09/19/0ff4d40c-4cb3-493d-ad23-0482f91f35be/ENCFF679JIB.bigWig		mismatched status, NTR biosample, sequencing runs labeled as technical replicates		
